"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRGB02R010C010","GB","3750",,
"CRGB02R010C030","GB","3271.5",,
"CRGB02R010C040","GB","3273",,
"CRGB02R010C050","GB","4128",,
"CRGB02R010C055","GB","75",,
"CRGB02R010C060","GB","5046",,
"CRGB02R010C070","GB","8572.5",,
"CRGB02R010C080","GB","3.23",,
"CRGB02R010C090","GB","5.49",,
"CRGB02R010C100","GB","41.72",,
"CRGB02R020C010","GB","3750",,
"CRGB02R020C030","GB","3046.5",,
"CRGB02R020C040","GB","3241.5",,
"CRGB02R020C050","GB","3436.5",,
"CRGB02R020C055","GB","75",,
"CRGB02R020C060","GB","3631.5",,
"CRGB02R020C070","GB","3826.5",,
"CRGB02R020C080","GB","4.67",,
"CRGB02R020C090","GB","37.8",,
"CRGB02R020C100","GB","41.88",,
"CRGB02R030C010","GB","3750",,
"CRGB02R030C030","GB","3061.5",,
"CRGB02R030C040","GB","3256.5",,
"CRGB02R030C050","GB","3451.5",,
"CRGB02R030C055","GB","75",,
"CRGB02R030C060","GB","3646.5",,
"CRGB02R030C070","GB","3841.5",,
"CRGB02R030C080","GB","67.8",,
"CRGB02R030C090","GB","34.8",,
"CRGB02R030C100","GB","44.72",,
"CRGB02R040C010","GB","3750",,
"CRGB02R040C030","GB","3076.5",,
"CRGB02R040C040","GB","3271.5",,
"CRGB02R040C050","GB","3466.5",,
"CRGB02R040C055","GB","75",,
"CRGB02R040C060","GB","3661.5",,
"CRGB02R040C070","GB","3856.5",,
"CRGB02R040C080","GB","76.8",,
"CRGB02R040C090","GB","4.8",,
"CRGB02R040C100","GB","44.87",,
"CRGB02R050C010","GB","3750",,
"CRGB02R050C030","GB","3091.5",,
"CRGB02R050C040","GB","3286.5",,
"CRGB02R050C050","GB","3481.5",,
"CRGB02R050C055","GB","75",,
"CRGB02R050C060","GB","3676.5",,
"CRGB02R050C070","GB","3871.5",,
"CRGB02R050C080","GB","3.75",,
"CRGB02R050C090","GB","11.84",,
"CRGB02R050C100","GB","45.02",,
"CRGB02R060C010","GB","18750",,
"CRGB02R060C030","GB","15862.5",,
"CRGB02R060C040","GB","16837.5",,
"CRGB02R060C050","GB","17812.5",,
"CRGB02R060C055","GB","547.5",,
"CRGB02R060C060","GB","18787.5",,
"CRGB02R060C070","GB","19762.5",,
"CRGB02R060C080","GB","4.65",,
"CRGB02R060C090","GB","8.52",,
"CRGB02R060C100","GB","45.17",,
"CRGB02R070C010","GB","7500",,
"CRGB02R070C030","GB","6288",,
"CRGB02R070C040","GB","6678",,
"CRGB02R070C050","GB","7068",,
"CRGB02R070C055","GB","150",,
"CRGB02R070C060","GB","7458",,
"CRGB02R070C070","GB","7848",,
"CRGB02R070C080","GB","9.75",,
"CRGB02R070C090","GB","4.89",,
"CRGB02R070C100","GB","45.32",,
"CRGB02R080C010","GB","3750",,
"CRGB02R080C030","GB","3136.5",,
"CRGB02R080C040","GB","3331.5",,
"CRGB02R080C050","GB","3526.5",,
"CRGB02R080C055","GB","75",,
"CRGB02R080C060","GB","3721.5",,
"CRGB02R080C070","GB","3916.5",,
"CRGB02R080C080","GB","3.08",,
"CRGB02R080C090","GB","18.15",,
"CRGB02R080C100","GB","45.47",,
"CRGB02R090C010","GB","3750",,
"CRGB02R090C030","GB","3151.5",,
"CRGB02R090C040","GB","3346.5",,
"CRGB02R090C050","GB","3541.5",,
"CRGB02R090C055","GB","75",,
"CRGB02R090C060","GB","3736.5",,
"CRGB02R090C070","GB","3931.5",,
"CRGB02R090C080","GB","8.4",,
"CRGB02R090C090","GB","18",,
"CRGB02R090C100","GB","45.62",,
"CRGB02R100C010","GB","3750",,
"CRGB02R100C030","GB","3166.5",,
"CRGB02R100C040","GB","3361.5",,
"CRGB02R100C050","GB","3556.5",,
"CRGB02R100C055","GB","247.5",,
"CRGB02R100C060","GB","3751.5",,
"CRGB02R100C070","GB","3946.5",,
"CRGB02R100C080","GB","2.04",,
"CRGB02R100C090","GB","7.5",,
"CRGB02R100C100","GB","45.77",,
"CRGB02R110C010","GB","7500",,
"CRGB02R110C030","GB","6408",,
"CRGB02R110C040","GB","6798",,
"CRGB02R110C050","GB","7188",,
"CRGB02R110C055","GB","150",,
"CRGB02R110C060","GB","7578",,
"CRGB02R110C070","GB","7968",,
"CRGB02R110C080","GB","24.78",,
"CRGB02R110C090","GB","8.52",,
"CRGB02R110C100","GB","45.92",,
"CRGB02R120C010","GB","3750",,
"CRGB02R120C030","GB","3196.5",,
"CRGB02R120C040","GB","3391.5",,
"CRGB02R120C050","GB","3586.5",,
"CRGB02R120C055","GB","75",,
"CRGB02R120C060","GB","3781.5",,
"CRGB02R120C070","GB","3976.5",,
"CRGB02R120C080","GB","3.03",,
"CRGB02R120C090","GB","1.8",,
"CRGB02R120C100","GB","46.07",,
"CRGB02R130C010","GB","3750",,
"CRGB02R130C030","GB","3211.5",,
"CRGB02R130C040","GB","3406.5",,
"CRGB02R130C050","GB","3601.5",,
"CRGB02R130C055","GB","75",,
"CRGB02R130C060","GB","3796.5",,
"CRGB02R130C070","GB","3991.5",,
"CRGB02R130C080","GB","9.75",,
"CRGB02R130C090","GB","78",,
"CRGB02R130C100","GB","46.22",,
"CRGB02R140C010","GB","3750",,
"CRGB02R140C030","GB","3226.5",,
"CRGB02R140C040","GB","3421.5",,
"CRGB02R140C050","GB","3616.5",,
"CRGB02R140C055","GB","75",,
"CRGB02R140C060","GB","3811.5",,
"CRGB02R140C070","GB","4006.5",,
"CRGB02R140C080","GB","78.3",,
"CRGB02R140C090","GB","39",,
"CRGB02R140C100","GB","46.37",,
"CRGB02R150C010","GB","33750",,
"CRGB02R150C030","GB","28468.5",,
"CRGB02R150C040","GB","30030",,
"CRGB02R150C050","GB","32445",,
"CRGB02R150C055","GB","847.5",,
"CRGB02R150C060","GB","34923",,
"CRGB02R150C070","GB","40009.5",,
"CRGB02R150C080","GB","87.45",,
"CRGB02R150C090","GB","87.45",,
"CRGB02R150C100","GB","46.52",,
"CRGB02COUNTRY","x28","X28",,
"CRGB02R010C010","x28","0",,
"CRGB02R010C030","x28","0",,
"CRGB02R010C040","x28","0",,
"CRGB02R010C050","x28","0",,
"CRGB02R010C055","x28","0",,
"CRGB02R010C060","x28","0",,
"CRGB02R010C070","x28","0",,
"CRGB02R010C080","x28","0",,
"CRGB02R010C090","x28","0",,
"CRGB02R010C100","x28","0",,
"CRGB02R020C010","x28","0",,
"CRGB02R020C030","x28","0",,
"CRGB02R020C040","x28","0",,
"CRGB02R020C050","x28","0",,
"CRGB02R020C055","x28","0",,
"CRGB02R020C060","x28","0",,
"CRGB02R020C070","x28","0",,
"CRGB02R020C080","x28","0",,
"CRGB02R020C090","x28","0",,
"CRGB02R020C100","x28","0",,
"CRGB02R030C010","x28","0",,
"CRGB02R030C030","x28","0",,
"CRGB02R030C040","x28","0",,
"CRGB02R030C050","x28","0",,
"CRGB02R030C055","x28","0",,
"CRGB02R030C060","x28","0",,
"CRGB02R030C070","x28","0",,
"CRGB02R030C080","x28","0",,
"CRGB02R030C090","x28","0",,
"CRGB02R030C100","x28","0",,
"CRGB02R040C010","x28","0",,
"CRGB02R040C030","x28","0",,
"CRGB02R040C040","x28","0",,
"CRGB02R040C050","x28","0",,
"CRGB02R040C055","x28","0",,
"CRGB02R040C060","x28","0",,
"CRGB02R040C070","x28","0",,
"CRGB02R040C080","x28","0",,
"CRGB02R040C090","x28","0",,
"CRGB02R040C100","x28","0",,
"CRGB02R050C010","x28","0",,
"CRGB02R050C030","x28","0",,
"CRGB02R050C040","x28","0",,
"CRGB02R050C050","x28","0",,
"CRGB02R050C055","x28","0",,
"CRGB02R050C060","x28","0",,
"CRGB02R050C070","x28","0",,
"CRGB02R050C080","x28","0",,
"CRGB02R050C090","x28","0",,
"CRGB02R050C100","x28","0",,
"CRGB02R060C010","x28","0",,
"CRGB02R060C030","x28","0",,
"CRGB02R060C040","x28","0",,
"CRGB02R060C050","x28","0",,
"CRGB02R060C055","x28","0",,
"CRGB02R060C060","x28","0",,
"CRGB02R060C070","x28","0",,
"CRGB02R060C080","x28","0",,
"CRGB02R060C090","x28","0",,
"CRGB02R060C100","x28","0",,
"CRGB02R070C010","x28","0",,
"CRGB02R070C030","x28","0",,
"CRGB02R070C040","x28","0",,
"CRGB02R070C050","x28","0",,
"CRGB02R070C055","x28","0",,
"CRGB02R070C060","x28","0",,
"CRGB02R070C070","x28","0",,
"CRGB02R070C080","x28","0",,
"CRGB02R070C090","x28","0",,
"CRGB02R070C100","x28","0",,
"CRGB02R080C010","x28","0",,
"CRGB02R080C030","x28","0",,
"CRGB02R080C040","x28","0",,
"CRGB02R080C050","x28","0",,
"CRGB02R080C055","x28","0",,
"CRGB02R080C060","x28","0",,
"CRGB02R080C070","x28","0",,
"CRGB02R080C080","x28","0",,
"CRGB02R080C090","x28","0",,
"CRGB02R080C100","x28","0",,
"CRGB02R090C010","x28","0",,
"CRGB02R090C030","x28","0",,
"CRGB02R090C040","x28","0",,
"CRGB02R090C050","x28","0",,
"CRGB02R090C055","x28","0",,
"CRGB02R090C060","x28","0",,
"CRGB02R090C070","x28","0",,
"CRGB02R090C080","x28","0",,
"CRGB02R090C090","x28","0",,
"CRGB02R090C100","x28","0",,
"CRGB02R100C010","x28","0",,
"CRGB02R100C030","x28","0",,
"CRGB02R100C040","x28","0",,
"CRGB02R100C050","x28","0",,
"CRGB02R100C055","x28","0",,
"CRGB02R100C060","x28","0",,
"CRGB02R100C070","x28","0",,
"CRGB02R100C080","x28","0",,
"CRGB02R100C090","x28","0",,
"CRGB02R100C100","x28","0",,
"CRGB02R110C010","x28","0",,
"CRGB02R110C030","x28","0",,
"CRGB02R110C040","x28","0",,
"CRGB02R110C050","x28","0",,
"CRGB02R110C055","x28","0",,
"CRGB02R110C060","x28","0",,
"CRGB02R110C070","x28","0",,
"CRGB02R110C080","x28","0",,
"CRGB02R110C090","x28","0",,
"CRGB02R110C100","x28","0",,
"CRGB02R120C010","x28","0",,
"CRGB02R120C030","x28","0",,
"CRGB02R120C040","x28","0",,
"CRGB02R120C050","x28","0",,
"CRGB02R120C055","x28","0",,
"CRGB02R120C060","x28","0",,
"CRGB02R120C070","x28","0",,
"CRGB02R120C080","x28","0",,
"CRGB02R120C090","x28","0",,
"CRGB02R120C100","x28","0",,
"CRGB02R130C010","x28","0",,
"CRGB02R130C030","x28","0",,
"CRGB02R130C040","x28","0",,
"CRGB02R130C050","x28","0",,
"CRGB02R130C055","x28","0",,
"CRGB02R130C060","x28","0",,
"CRGB02R130C070","x28","0",,
"CRGB02R130C080","x28","0",,
"CRGB02R130C090","x28","0",,
"CRGB02R130C100","x28","0",,
"CRGB02R140C010","x28","0",,
"CRGB02R140C030","x28","0",,
"CRGB02R140C040","x28","0",,
"CRGB02R140C050","x28","0",,
"CRGB02R140C055","x28","0",,
"CRGB02R140C060","x28","0",,
"CRGB02R140C070","x28","0",,
"CRGB02R140C080","x28","0",,
"CRGB02R140C090","x28","0",,
"CRGB02R140C100","x28","0",,
"CRGB02R150C010","x28","0",,
"CRGB02R150C030","x28","0",,
"CRGB02R150C040","x28","0",,
"CRGB02R150C050","x28","0",,
"CRGB02R150C055","x28","0",,
"CRGB02R150C060","x28","0",,
"CRGB02R150C070","x28","0",,
"CRGB02R150C080","x28","0",,
"CRGB02R150C090","x28","0",,
"CRGB02R150C100","x28","0",,
"CRGB02COUNTRY2","x0","X0",,
"CRGB02R010C105","x0","805.5",,
"CRGB02R010C110","x0","13764",,
"CRGB02R010C120","x0","14409",,
"CRGB02R010C125","x0","1458.0016767",,
"CRGB02R010C130","x0","15054",,
"CRGB02R020C105","x0","810",,
"CRGB02R020C110","x0","13809",,
"CRGB02R020C120","x0","14454",,
"CRGB02R020C125","x0","1462.5",,
"CRGB02R020C130","x0","15099",,
"CRGB02R030C105","x0","814.5",,
"CRGB02R030C110","x0","13854",,
"CRGB02R030C120","x0","14499",,
"CRGB02R030C125","x0","949.5",,
"CRGB02R030C130","x0","15144",,
"CRGB02R040C105","x0","819",,
"CRGB02R040C110","x0","13899",,
"CRGB02R040C120","x0","14544",,
"CRGB02R040C125","x0","1467.001347",,
"CRGB02R040C130","x0","15189",,
"CRGB02R050C105","x0","823.5",,
"CRGB02R050C110","x0","13944",,
"CRGB02R050C120","x0","14589",,
"CRGB02R050C125","x0","94.5",,
"CRGB02R050C130","x0","15234",,
"CRGB02R060C105","x0","4216.5",,
"CRGB02R060C110","x0","71010",,
"CRGB02R060C120","x0","74235",,
"CRGB02R060C125","x0","6363",,
"CRGB02R060C130","x0","77460",,
"CRGB02R070C105","x0","1669.5",,
"CRGB02R070C110","x0","28233",,
"CRGB02R070C120","x0","29523",,
"CRGB02R070C125","x0","2434.5",,
"CRGB02R070C130","x0","30813",,
"CRGB02R080C105","x0","832.5",,
"CRGB02R080C110","x0","14094",,
"CRGB02R080C120","x0","14739",,
"CRGB02R080C125","x0","963",,
"CRGB02R080C130","x0","15384",,
"CRGB02R090C105","x0","837",,
"CRGB02R090C110","x0","14139",,
"CRGB02R090C120","x0","14784",,
"CRGB02R090C125","x0","1471.5",,
"CRGB02R090C130","x0","15429",,
"CRGB02R100C105","x0","841.5",,
"CRGB02R100C110","x0","14184",,
"CRGB02R100C120","x0","14829",,
"CRGB02R100C125","x0","1476",,
"CRGB02R100C130","x0","15474",,
"CRGB02R110C105","x0","1705.5",,
"CRGB02R110C110","x0","28593",,
"CRGB02R110C120","x0","29883",,
"CRGB02R110C125","x0","2452.5",,
"CRGB02R110C130","x0","31173",,
"CRGB02R120C105","x0","850.5",,
"CRGB02R120C110","x0","14274",,
"CRGB02R120C120","x0","14919",,
"CRGB02R120C125","x0","972",,
"CRGB02R120C130","x0","15564",,
"CRGB02R130C105","x0","855",,
"CRGB02R130C110","x0","14319",,
"CRGB02R130C120","x0","14964",,
"CRGB02R130C125","x0","1480.5",,
"CRGB02R130C130","x0","15609",,
"CRGB02R140C105","x0","859.5",,
"CRGB02R140C110","x0","14364",,
"CRGB02R140C120","x0","15009",,
"CRGB02R140C125","x0","1485",,
"CRGB02R140C130","x0","15654",,
"CRGB02R150C105","x0","7506",,
"CRGB02R150C110","x0","126801",,
"CRGB02R150C120","x0","132606",,
"CRGB02R150C125","x0","11718.0016767",,
"CRGB02R150C130","x0","138411",,
"CRGB02COUNTRY2","AF","AF",,
"CRGB02R010C105","AF","249",,
"CRGB02R010C110","AF","4395",,
"CRGB02R010C120","AF","4620",,
"CRGB02R010C125","AF","475.5",,
"CRGB02R010C130","AF","4845",,
"CRGB02R020C105","AF","250.5",,
"CRGB02R020C110","AF","4410",,
"CRGB02R020C120","AF","4635",,
"CRGB02R020C125","AF","477",,
"CRGB02R020C130","AF","4860",,
"CRGB02R030C105","AF","252",,
"CRGB02R030C110","AF","4425",,
"CRGB02R030C120","AF","4650",,
"CRGB02R030C125","AF","307.5",,
"CRGB02R030C130","AF","4875",,
"CRGB02R040C105","AF","253.5",,
"CRGB02R040C110","AF","4440",,
"CRGB02R040C120","AF","4665",,
"CRGB02R040C125","AF","478.501347",,
"CRGB02R040C130","AF","4890",,
"CRGB02R050C105","AF","255",,
"CRGB02R050C110","AF","4455",,
"CRGB02R050C120","AF","4680",,
"CRGB02R050C125","AF","30",,
"CRGB02R050C130","AF","4905",,
"CRGB02R060C105","AF","1308",,
"CRGB02R060C110","AF","22755",,
"CRGB02R060C120","AF","23880",,
"CRGB02R060C125","AF","2071.5",,
"CRGB02R060C130","AF","25005",,
"CRGB02R070C105","AF","517.5",,
"CRGB02R070C110","AF","9045",,
"CRGB02R070C120","AF","9495",,
"CRGB02R070C125","AF","792",,
"CRGB02R070C130","AF","9945",,
"CRGB02R080C105","AF","258",,
"CRGB02R080C110","AF","4515",,
"CRGB02R080C120","AF","4740",,
"CRGB02R080C125","AF","312",,
"CRGB02R080C130","AF","4965",,
"CRGB02R090C105","AF","259.5",,
"CRGB02R090C110","AF","4530",,
"CRGB02R090C120","AF","4755",,
"CRGB02R090C125","AF","480",,
"CRGB02R090C130","AF","4980",,
"CRGB02R100C105","AF","261",,
"CRGB02R100C110","AF","4545",,
"CRGB02R100C120","AF","4770",,
"CRGB02R100C125","AF","481.5",,
"CRGB02R100C130","AF","4995",,
"CRGB02R110C105","AF","529.5",,
"CRGB02R110C110","AF","9165",,
"CRGB02R110C120","AF","9615",,
"CRGB02R110C125","AF","798",,
"CRGB02R110C130","AF","10065",,
"CRGB02R120C105","AF","264",,
"CRGB02R120C110","AF","4575",,
"CRGB02R120C120","AF","4800",,
"CRGB02R120C125","AF","315",,
"CRGB02R120C130","AF","5025",,
"CRGB02R130C105","AF","265.5",,
"CRGB02R130C110","AF","4590",,
"CRGB02R130C120","AF","4815",,
"CRGB02R130C125","AF","483",,
"CRGB02R130C130","AF","5040",,
"CRGB02R140C105","AF","267",,
"CRGB02R140C110","AF","4605",,
"CRGB02R140C120","AF","4830",,
"CRGB02R140C125","AF","484.5",,
"CRGB02R140C130","AF","5055",,
"CRGB02R150C105","AF","2326.5",,
"CRGB02R150C110","AF","40590",,
"CRGB02R150C120","AF","42615",,
"CRGB02R150C125","AF","3816",,
"CRGB02R150C130","AF","44640",,
"CRGB02COUNTRY2","CN","CHINA",,
"CRGB02R010C105","CN","268.5",,
"CRGB02R010C110","CN","4717.5",,
"CRGB02R010C120","CN","4927.5",,
"CRGB02R010C125","CN","486.000825",,
"CRGB02R010C130","CN","5137.5",,
"CRGB02R020C105","CN","270",,
"CRGB02R020C110","CN","4732.5",,
"CRGB02R020C120","CN","4942.5",,
"CRGB02R020C125","CN","487.5",,
"CRGB02R020C130","CN","5152.5",,
"CRGB02R030C105","CN","271.5",,
"CRGB02R030C110","CN","4747.5",,
"CRGB02R030C120","CN","4957.5",,
"CRGB02R030C125","CN","316.5",,
"CRGB02R030C130","CN","5167.5",,
"CRGB02R040C105","CN","273",,
"CRGB02R040C110","CN","4762.5",,
"CRGB02R040C120","CN","4972.5",,
"CRGB02R040C125","CN","489",,
"CRGB02R040C130","CN","5182.5",,
"CRGB02R050C105","CN","274.5",,
"CRGB02R050C110","CN","4777.5",,
"CRGB02R050C120","CN","4987.5",,
"CRGB02R050C125","CN","31.5",,
"CRGB02R050C130","CN","5197.5",,
"CRGB02R060C105","CN","1405.5",,
"CRGB02R060C110","CN","24292.5",,
"CRGB02R060C120","CN","25342.5",,
"CRGB02R060C125","CN","2121",,
"CRGB02R060C130","CN","26392.5",,
"CRGB02R070C105","CN","556.5",,
"CRGB02R070C110","CN","9660",,
"CRGB02R070C120","CN","10080",,
"CRGB02R070C125","CN","811.5",,
"CRGB02R070C130","CN","10500",,
"CRGB02R080C105","CN","277.5",,
"CRGB02R080C110","CN","4822.5",,
"CRGB02R080C120","CN","5032.5",,
"CRGB02R080C125","CN","321",,
"CRGB02R080C130","CN","5242.5",,
"CRGB02R090C105","CN","279",,
"CRGB02R090C110","CN","4837.5",,
"CRGB02R090C120","CN","5047.5",,
"CRGB02R090C125","CN","490.5",,
"CRGB02R090C130","CN","5257.5",,
"CRGB02R100C105","CN","280.5",,
"CRGB02R100C110","CN","4852.5",,
"CRGB02R100C120","CN","5062.5",,
"CRGB02R100C125","CN","492",,
"CRGB02R100C130","CN","5272.5",,
"CRGB02R110C105","CN","568.5",,
"CRGB02R110C110","CN","9780",,
"CRGB02R110C120","CN","10200",,
"CRGB02R110C125","CN","817.5",,
"CRGB02R110C130","CN","10620",,
"CRGB02R120C105","CN","283.5",,
"CRGB02R120C110","CN","4882.5",,
"CRGB02R120C120","CN","5092.5",,
"CRGB02R120C125","CN","324",,
"CRGB02R120C130","CN","5302.5",,
"CRGB02R130C105","CN","285",,
"CRGB02R130C110","CN","4897.5",,
"CRGB02R130C120","CN","5107.5",,
"CRGB02R130C125","CN","493.5",,
"CRGB02R130C130","CN","5317.5",,
"CRGB02R140C105","CN","286.5",,
"CRGB02R140C110","CN","4912.5",,
"CRGB02R140C120","CN","5122.5",,
"CRGB02R140C125","CN","495",,
"CRGB02R140C130","CN","5332.5",,
"CRGB02R150C105","CN","2502",,
"CRGB02R150C110","CN","43402.5",,
"CRGB02R150C120","CN","45292.5",,
"CRGB02R150C125","CN","3906.000825",,
"CRGB02R150C130","CN","47182.5",,
"CRGB02COUNTRY2","GB","UNITED KINGDOM",,
"CRGB02R010C105","GB","288",,
"CRGB02R010C110","GB","4651.5",,
"CRGB02R010C120","GB","4861.5",,
"CRGB02R010C125","GB","496.5008517",,
"CRGB02R010C130","GB","5071.5",,
"CRGB02R020C105","GB","289.5",,
"CRGB02R020C110","GB","4666.5",,
"CRGB02R020C120","GB","4876.5",,
"CRGB02R020C125","GB","498",,
"CRGB02R020C130","GB","5086.5",,
"CRGB02R030C105","GB","291",,
"CRGB02R030C110","GB","4681.5",,
"CRGB02R030C120","GB","4891.5",,
"CRGB02R030C125","GB","325.5",,
"CRGB02R030C130","GB","5101.5",,
"CRGB02R040C105","GB","292.5",,
"CRGB02R040C110","GB","4696.5",,
"CRGB02R040C120","GB","4906.5",,
"CRGB02R040C125","GB","499.5",,
"CRGB02R040C130","GB","5116.5",,
"CRGB02R050C105","GB","294",,
"CRGB02R050C110","GB","4711.5",,
"CRGB02R050C120","GB","4921.5",,
"CRGB02R050C125","GB","33",,
"CRGB02R050C130","GB","5131.5",,
"CRGB02R060C105","GB","1503",,
"CRGB02R060C110","GB","23962.5",,
"CRGB02R060C120","GB","25012.5",,
"CRGB02R060C125","GB","2170.5",,
"CRGB02R060C130","GB","26062.5",,
"CRGB02R070C105","GB","595.5",,
"CRGB02R070C110","GB","9528",,
"CRGB02R070C120","GB","9948",,
"CRGB02R070C125","GB","831",,
"CRGB02R070C130","GB","10368",,
"CRGB02R080C105","GB","297",,
"CRGB02R080C110","GB","4756.5",,
"CRGB02R080C120","GB","4966.5",,
"CRGB02R080C125","GB","330",,
"CRGB02R080C130","GB","5176.5",,
"CRGB02R090C105","GB","298.5",,
"CRGB02R090C110","GB","4771.5",,
"CRGB02R090C120","GB","4981.5",,
"CRGB02R090C125","GB","501",,
"CRGB02R090C130","GB","5191.5",,
"CRGB02R100C105","GB","300",,
"CRGB02R100C110","GB","4786.5",,
"CRGB02R100C120","GB","4996.5",,
"CRGB02R100C125","GB","502.5",,
"CRGB02R100C130","GB","5206.5",,
"CRGB02R110C105","GB","607.5",,
"CRGB02R110C110","GB","9648",,
"CRGB02R110C120","GB","10068",,
"CRGB02R110C125","GB","837",,
"CRGB02R110C130","GB","10488",,
"CRGB02R120C105","GB","303",,
"CRGB02R120C110","GB","4816.5",,
"CRGB02R120C120","GB","5026.5",,
"CRGB02R120C125","GB","333",,
"CRGB02R120C130","GB","5236.5",,
"CRGB02R130C105","GB","304.5",,
"CRGB02R130C110","GB","4831.5",,
"CRGB02R130C120","GB","5041.5",,
"CRGB02R130C125","GB","504",,
"CRGB02R130C130","GB","5251.5",,
"CRGB02R140C105","GB","306",,
"CRGB02R140C110","GB","4846.5",,
"CRGB02R140C120","GB","5056.5",,
"CRGB02R140C125","GB","505.5",,
"CRGB02R140C130","GB","5266.5",,
"CRGB02R150C105","GB","2677.5",,
"CRGB02R150C110","GB","42808.5",,
"CRGB02R150C120","GB","44698.5",,
"CRGB02R150C125","GB","3996.0008517",,
"CRGB02R150C130","GB","46588.5",,
"CRGB02COUNTRY2","x28","X28",,
"CRGB02R010C105","x28","0",,
"CRGB02R010C110","x28","0",,
"CRGB02R010C120","x28","0",,
"CRGB02R010C125","x28","0",,
"CRGB02R010C130","x28","0",,
"CRGB02R020C105","x28","0",,
"CRGB02R020C110","x28","0",,
"CRGB02R020C120","x28","0",,
"CRGB02R020C125","x28","0",,
"CRGB02R020C130","x28","0",,
"CRGB02R030C105","x28","0",,
"CRGB02R030C110","x28","0",,
"CRGB02R030C120","x28","0",,
"CRGB02R030C125","x28","0",,
"CRGB02R030C130","x28","0",,
"CRGB02R040C105","x28","0",,
"CRGB02R040C110","x28","0",,
"CRGB02R040C120","x28","0",,
"CRGB02R040C125","x28","0",,
"CRGB02R040C130","x28","0",,
"CRGB02R050C105","x28","0",,
"CRGB02R050C110","x28","0",,
"CRGB02R050C120","x28","0",,
"CRGB02R050C125","x28","0",,
"CRGB02R050C130","x28","0",,
"CRGB02R060C105","x28","0",,
"CRGB02R060C110","x28","0",,
"CRGB02R060C120","x28","0",,
"CRGB02R060C125","x28","0",,
"CRGB02R060C130","x28","0",,
"CRGB02R070C105","x28","0",,
"CRGB02R070C110","x28","0",,
"CRGB02R070C120","x28","0",,
"CRGB02R070C125","x28","0",,
"CRGB02R070C130","x28","0",,
"CRGB02R080C105","x28","0",,
"CRGB02R080C110","x28","0",,
"CRGB02R080C120","x28","0",,
"CRGB02R080C125","x28","0",,
"CRGB02R080C130","x28","0",,
"CRGB02R090C105","x28","0",,
"CRGB02R090C110","x28","0",,
"CRGB02R090C120","x28","0",,
"CRGB02R090C125","x28","0",,
"CRGB02R090C130","x28","0",,
"CRGB02R100C105","x28","0",,
"CRGB02R100C110","x28","0",,
"CRGB02R100C120","x28","0",,
"CRGB02R100C125","x28","0",,
"CRGB02R100C130","x28","0",,
"CRGB02R110C105","x28","0",,
"CRGB02R110C110","x28","0",,
"CRGB02R110C120","x28","0",,
"CRGB02R110C125","x28","0",,
"CRGB02R110C130","x28","0",,
"CRGB02R120C105","x28","0",,
"CRGB02R120C110","x28","0",,
"CRGB02R120C120","x28","0",,
"CRGB02R120C125","x28","0",,
"CRGB02R120C130","x28","0",,
"CRGB02R130C105","x28","0",,
"CRGB02R130C110","x28","0",,
"CRGB02R130C120","x28","0",,
"CRGB02R130C125","x28","0",,
"CRGB02R130C130","x28","0",,
"CRGB02R140C105","x28","0",,
"CRGB02R140C110","x28","0",,
"CRGB02R140C120","x28","0",,
"CRGB02R140C125","x28","0",,
"CRGB02R140C130","x28","0",,
"CRGB02R150C105","x28","0",,
"CRGB02R150C110","x28","0",,
"CRGB02R150C120","x28","0",,
"CRGB02R150C125","x28","0",,
"CRGB02R150C130","x28","0",,
"CRGB03COUNTRY","x0","X0",,
"CRGB03R010C010","x0","15699",,
"CRGB03COUNTRY","AF","AF",,
"CRGB03R010C010","AF","5070",,
"CRGB03COUNTRY","CN","CHINA",,
"CRGB03R010C010","CN","5347.5",,
"CRGB03COUNTRY","GB","UNITED KINGDOM",,
"CRGB03R010C010","GB","5281.5",,
"CRGB03COUNTRY","x28","X28",,
"CRGB03R010C010","x28","0",,
"_PageInstDesc","x0","Total country/Not applicable",,
"_PageInstDesc","AF","AFGHANISTAN",,
"_PageInstDesc","CN","CHINA",,
"_PageInstDesc","GB","UNITED KINGDOM",,
"_PageInstDesc","x28","OTHER COUNTRIES",,
"_PageInstDesc","x0","Total country/Not applicable",,
"_PageInstDesc","AF","AFGHANISTAN",,
"_PageInstDesc","CN","CHINA",,
"_PageInstDesc","GB","UNITED KINGDOM",,
"_PageInstDesc","x28","OTHER COUNTRIES",,
"_PageInstDesc","x0","Total country/Not applicable",,
"_PageInstDesc","AF","AFGHANISTAN",,
"_PageInstDesc","CN","CHINA",,
"_PageInstDesc","GB","UNITED KINGDOM",,
"_PageInstDesc","x28","OTHER COUNTRIES",,
"_PageInstDesc","x0","Total country/Not applicable",,
"_PageInstDesc","AF","AFGHANISTAN",,
"_PageInstDesc","CN","CHINA",,
"_PageInstDesc","GB","UNITED KINGDOM",,
"_PageInstDesc","x28","OTHER COUNTRIES",,
