"Condition:"
"STBFIELD","STBFORM","STBGROUP","STBIMPDATE","STBIMPINDEX","STBITEM","STBMAPID","STBPAGE","STBSTATUS","S_Amount"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1234","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1235","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1236","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1237","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1238","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1239","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1240","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1241","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1242","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1243","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1244","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1245","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1246","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1247","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1248","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1249","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1250","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1251","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1252","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1253","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1254","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1255","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1256","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1257","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1258","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1259","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1260","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1261","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1262","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1263","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1264","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1265","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1266","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1267","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1268","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1269","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.773","1270","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1271","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1272","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1273","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1274","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1275","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1276","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1277","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1278","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1279","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1280","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1281","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1282","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1283","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1284","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1285","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1286","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1287","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1288","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1289","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1290","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1291","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1292","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1293","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1294","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1295","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1296","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1297","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1298","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1299","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1300","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1301","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1302","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1303","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1304","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1305","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1306","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1307","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.777","1308","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1309","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1310","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1311","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1312","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1320","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1356","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1357","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1358","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1359","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1360","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1361","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1362","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1363","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1364","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1365","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1366","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1367","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1368","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1369","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1370","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1371","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1372","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1373","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1374","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1432","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1433","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1434","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1435","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1436","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1437","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1438","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.8","1439","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1440","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1441","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1442","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1443","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1444","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1445","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1446","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1463","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1474","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1475","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1476","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1477","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1478","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1479","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1480","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1481","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1482","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1483","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1484","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1485","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1486","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1487","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1488","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1489","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1490","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1491","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1492","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.807","1493","SP10C9C","966","","A","0.0000000000"
